Price,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,META,META,MSFT,TSLA,META,MSFT,TSLA,META,MSFT,TSLA,META,MSFT,TSLA,META,MSFT,TSLA
Date,,,,,,,,,,,,,,,,
2025-01-23,,,444.2687683105469,412.3800048828125,,444.3085582129765,420.7300109863281,,439.08724891108926,408.95001220703125,,439.58451646364995,416.05999755859375,,18389300,50690600
2025-01-24,,,441.6332702636719,406.5799865722656,,444.20911262497947,418.8800048828125,,438.98780315861995,405.7799987792969,,442.727264983927,414.45001220703125,,15549500,56427100
2025-01-27,,,432.1851806640625,397.1499938964844,,432.82169771122886,406.69000244140625,,421.185624630697,389.0,,421.6928472557325,394.79998779296875,,35647800,58125500
2025-01-28,,,444.7561340332031,398.0899963378906,,445.9296782334323,400.5899963378906,,429.02258057650255,386.5,,432.22498499378844,396.9100036621094,,23491700,48910700
2025-01-29,,,439.9127197265625,389.1000061035156,,444.4378728714111,398.5899963378906,,437.9932741704639,384.4800109863281,,444.2489087647689,395.2099914550781,,23581400,68033600
2025-01-30,,,412.7221374511719,400.2799987792969,,420.5491243253889,412.5,,410.9021514578089,384.4100036621094,,416.4814791520961,410.7799987792969,,54586300,98092900
2025-01-31,,,412.791748046875,404.6000061035156,,418.39098567699745,419.989990234375,,412.64257384774635,401.3399963378906,,416.69033910532374,401.5299987792969,,34161900,83283600
2025-02-03,,,408.6744079589844,383.67999267578125,,413.1398611878705,389.1700134277344,,406.4267487485119,374.3599853515625,,409.350684594608,386.67999267578125,,25679100,93732100
2025-02-04,,,410.116455078125,392.2099914550781,,411.65800277159144,394.0,,407.5008227766752,381.3999938964844,,410.43471361041793,382.6300048828125,,20532100,57072200
2025-02-05,,,411.03143310546875,378.1700134277344,,411.5684602240434,388.3900146484375,,408.15721200628155,375.5299987792969,,410.09656765354515,387.510009765625,,16316700,57223300
2025-02-06,,,413.547607421875,374.32000732421875,,415.914605901032,375.3999938964844,,411.73754619066034,363.17999267578125,,411.73754619066034,373.0299987792969,,16309800,77918200
2025-02-07,,,407.5107727050781,361.6199951171875,,416.36212936115334,380.54998779296875,,405.86979579790295,360.3399963378906,,414.2040051086223,370.19000244140625,,22886800,70298300
2025-02-10,,,409.9672546386719,350.7300109863281,,413.18953860720654,362.70001220703125,,408.67437116632954,350.510009765625,,411.44910220554453,356.2099914550781,,20817900,77514900
2025-02-11,,,409.1915283203125,328.5,,410.2357780460881,349.3699951171875,,407.06320861531077,325.1000061035156,,407.4013772616106,345.79998779296875,,18140600,118543400
2025-02-12,,,406.80462646484375,336.510009765625,,408.5052729067791,346.3999938964844,,402.16013441426566,329.1199951171875,,404.9846103219084,329.94000244140625,,19121700,105382700
2025-02-13,,,408.29644775390625,355.94000244140625,,408.7539254008991,358.69000244140625,,404.13926797640636,342.8500061035156,,404.775785007703,345.0,,23891700,89441500
2025-02-14,,,406.1979675292969,355.8399963378906,,406.6753553081934,362.0,,403.66191514014076,347.5,,405.5614808415711,360.6199951171875,,22758500,68277300
2025-02-18,,,407.4013671875,354.1099853515625,,408.3561123718122,359.1000061035156,,404.27851244915104,350.0199890136719,,405.7703150781147,355.010009765625,,21423100,51631700
2025-02-19,,,412.5032958984375,360.55999755859375,,413.21936235564965,367.3399963378906,,405.4222111275627,353.6700134277344,,405.65096511764483,354.0,,24114200,67094400
2025-02-20,,,414.6857604980469,354.3999938964844,,417.8547165109783,362.29998779296875,,411.10822380495836,348.0,,413.84867949906476,361.510009765625,,23508700,45965400
2025-02-21,,,406.793212890625,337.79998779296875,,416.59905745325864,354.9800109863281,,406.4743466307379,334.4200134277344,,415.8915301727366,353.44000244140625,,27524800,74058600
2025-02-24,,,402.59783935546875,330.5299987792969,,407.9491968592537,342.3999938964844,,397.93408950529806,324.70001220703125,,407.09219625426255,338.1400146484375,,26443700,76052300
2025-02-25,,,396.51898193359375,302.79998779296875,,400.5250489764073,328.8900146484375,,395.32316508227535,297.25,,399.7078876937612,327.0199890136719,,29387400,134228800
2025-02-26,,,398.3426513671875,290.79998779296875,,402.1992147309307,309.0,,392.8816600835235,288.0400085449219,,396.6286198264506,303.7099914550781,,19619000,100118300
2025-02-27,,,391.16766357421875,281.95001220703125,,404.33180773998396,297.2300109863281,,390.8089276067015,280.8800048828125,,399.8773203400045,291.1600036621094,,21127400,101748200
2025-02-28,,,395.6121520996094,292.9800109863281,,396.24994544118493,293.8800048828125,,385.2283339547379,273.6000061035156,,391.29719366600983,279.5,,32845700,115697000
2025-03-03,,,387.14166259765625,284.6499938964844,,397.4358274187669,303.94000244140625,,384.8197626823639,277.29998779296875,,397.4358274187669,300.3399963378906,,23007700,115551400
2025-03-04,,,387.26123046875,272.0400085449219,,391.21745294280987,284.3500061035156,,379.67765721488945,261.8399963378906,,382.06932141422595,270.92999267578125,,29342900,126706600
2025-03-05,,,399.628173828125,279.1000061035156,,400.27594221038044,279.54998779296875,,387.4605594414927,267.7099914550781,,387.9887187604894,272.9200134277344,,23433100,94042900
2025-03-06,,,395.5125427246094,263.45001220703125,,400.7542663515353,272.6499938964844,,391.3171323240562,260.0199890136719,,392.91158534383527,272.05999755859375,,23304600,98451600
2025-03-07,,,391.9449462890625,262.6700134277344,,393.42976525122566,266.25,,384.20192438386283,250.72999572753906,,390.9583919892802,259.32000732421875,,22034100,102369600
2025-03-10,,,378.8406066894531,222.14999389648438,,385.0589401894391,253.3699951171875,,375.9108079261914,220.0,,384.50088617849997,252.5399932861328,,32840100,189076900
2025-03-11,,,379.12957763671875,230.5800018310547,,384.6603029891263,237.05999755859375,,375.60185546191633,217.02000427246094,,377.6845980126396,225.30999755859375,,30380200,174896400
2025-03-12,,,381.9397888183594,248.08999633789062,,383.883033194115,251.83999633789062,,377.634805186652,241.10000610351562,,381.62092254273574,247.22000122070312,,24253600,142215700
2025-03-13,,,377.45538330078125,240.67999267578125,,383.9826683121219,248.2899932861328,,376.139987768004,232.60000610351562,,381.8301614244045,248.1300048828125,,20473000,114813500
2025-03-14,,,387.21142578125,249.97999572753906,,388.87564310802037,251.5800018310547,,378.19284770158055,240.72999572753906,,378.46189966674945,247.30999755859375,,19952800,100242300
2025-03-17,,,387.3509521484375,238.00999450683594,,391.3470139725856,245.39999389648438,,384.23181056492524,232.8000030517578,,385.35789354291256,245.05999755859375,,22474300,111900600
2025-03-18,,,382.18890380859375,225.30999755859375,,386.02554767204197,230.10000610351562,,379.77731994813644,222.27999877929688,,385.7266010485673,228.16000366210938,,19486900,111477600
2025-03-19,,,386.4740295410156,235.86000061035156,,388.32755958105986,241.41000366210938,,382.66728002942375,229.1999969482422,,384.1919687568245,231.61000061035156,,19185500,111993800
2025-03-20,,,385.49737548828125,236.25999450683594,,390.4302074924951,238.0,,381.9497337537801,230.0500030517578,,384.4011872193827,233.35000610351562,,18470500,99028300
2025-03-21,,,389.9020690917969,248.7100067138672,,390.38038369901005,249.52000427246094,,381.47140919973003,234.5500030517578,,381.8899648927027,234.99000549316406,,39675900,132728700
2025-03-24,,,391.7157287597656,278.3900146484375,,394.02768406346627,278.6400146484375,,388.45708885622673,256.3299865722656,,394.02768406346627,258.0799865722656,,21004500,169079900
2025-03-25,,,393.7885437011719,288.1400146484375,,394.98436068056907,288.20001220703125,,391.2773006739415,271.2799987792969,,392.552857032296,283.6000061035156,,15775000,150361500
2025-03-26,,,388.6165466308594,272.05999755859375,,393.93800963918454,284.8999938964844,,387.2214116418782,266.510009765625,,393.6290879777552,282.6600036621094,,16108400,153629800
2025-03-27,,,389.2243957519531,273.1300048828125,,390.87863801869304,291.8500061035156,,386.05543991632794,271.82000732421875,,388.7759758195498,272.4800109863281,,13766800,162572100
2025-03-28,,,377.48529052734375,263.54998779296875,,387.77945533191945,276.1000061035156,,375.6217855831935,260.57000732421875,,386.7330813092454,275.5799865722656,,21632000,123809400
2025-03-31,,,374.087158203125,259.1600036621094,,375.761320171641,260.55999755859375,,365.96541986866765,243.36000061035156,,371.2470435423123,249.30999755859375,,35184700,134008900
2025-04-01,,,380.8635559082031,268.4599914550781,,381.52126893067276,277.45001220703125,,371.93466141936483,259.25,,373.34971607028785,263.79998779296875,,19689500,146486900
2025-04-02,,,380.813720703125,282.760009765625,,383.74348886180815,284.989990234375,,375.3128595122782,251.27000427246094,,376.6581801475031,254.60000610351562,,16092600,212787800
2025-04-03,,,371.8150329589844,267.2799987792969,,376.16989155085776,276.29998779296875,,368.06810346654436,261.510009765625,,373.4892252977989,265.2900085449219,,30198000,136174300
2025-04-04,,,358.59112548828125,239.42999267578125,,373.2899337218873,261.0,,358.2323895120423,236.0,,362.86624500843976,255.3800048828125,,49209900,181229400
2025-04-07,,,356.61798095703125,233.2899932861328,,369.7123913004176,252.0,,343.5933653790687,214.25,,349.66222551139305,223.77999877929688,,50425000,183453800
2025-04-08,,,353.3294372558594,221.86000061035156,,372.35317854006513,250.44000244140625,,349.0343982710952,217.8000030517578,,366.98190125867967,245.0,,35868900,171603500
2025-04-09,,,389.13470458984375,272.20001220703125,,391.865215467322,274.69000244140625,,351.8744910293168,223.8800048828125,,352.3129663406882,224.69000244140625,,50199700,219433400
2025-04-10,,,380.0264587402344,252.39999389648438,,382.56759631800514,262.489990234375,,366.5234683324548,239.3300018310547,,380.7339860356081,260.0,,38024400,181722600
2025-04-11,,,387.1018371582031,252.30999755859375,,388.6962597846969,257.739990234375,,377.57501903009035,241.36000061035156,,379.31894538802237,251.83999633789062,,23839200,128948100
2025-04-14,,,386.4640197753906,252.35000610351562,,393.28027643878613,261.79998779296875,,382.8765082652718,245.92999267578125,,391.8552468593249,258.3599853515625,,19251200,100135200
2025-04-15,,,384.3912658691406,254.11000061035156,,390.5298901348079,258.75,,382.82670753665025,247.5399932861328,,387.16161616456134,249.91000366210938,,17199900,79594300
2025-04-16,,,370.32025146484375,241.5500030517578,,380.2855448116978,251.97000122070312,,366.72279516422714,233.88999938964844,,379.34883521582236,247.61000061035156,,21967800,112378700
2025-04-17,,,366.5035400390625,241.3699951171875,,373.02085009277744,244.33999633789062,,365.61664478749583,237.67999267578125,,372.45282110026085,243.47000122070312,,21120200,83404800
2025-04-21,,,357.87359619140625,227.5,,363.21500903617533,232.2100067138672,,354.43558836453434,222.7899932861328,,361.5607667541322,230.25999450683594,,20807300,97768000
2025-04-22,,,365.5469055175781,237.97000122070312,,366.4935901583944,242.7899932861328,,358.611039306251,229.85000610351562,,362.1188421014038,230.9600067138672,,19485000,120858500
2025-04-23,,,373.0906066894531,250.74000549316406,,379.06978228856406,259.45001220703125,,371.7253360485286,244.42999267578125,,374.75479353400954,254.86000061035156,,20545500,150381900
2025-04-24,,,385.9557800292969,259.510009765625,,387.10181303671203,259.5400085449219,,373.8878249819962,249.1999969482422,,374.3960646492269,250.5,,22232300,94464200
2025-04-25,,,390.4900207519531,284.95001220703125,,390.79894240871675,286.8500061035156,,383.2651831703409,259.6300048828125,,385.65684745985266,261.69000244140625,,18973200,167560700
2025-04-28,,,389.8023986816406,285.8800048828125,,391.3769015704532,294.8599853515625,,385.2980972626593,272.4200134277344,,390.59960994479576,288.9800109863281,,16579400,151731800
2025-04-29,,,392.67242431640625,292.0299987792969,,393.7287429695286,293.32000732421875,,389.02512333213684,279.4700012207031,,389.9419132819562,285.5,,14974000,108906600
2025-04-30,,,393.88818359375,282.1600036621094,,395.2833185411371,284.45001220703125,,383.10572919383554,270.7799987792969,,388.94537633492024,279.8999938964844,,36461100,128961100
2025-05-01,,,423.9235534667969,280.5199890136719,,435.47332427713997,290.8699951171875,,423.4252888222868,279.80999755859375,,429.6137271918364,280.010009765625,,58938100,99659000
2025-05-02,,,433.769287109375,287.2099914550781,,437.91485278651635,294.7799987792969,,428.49763841940904,279.80999755859375,,430.2415647531947,284.8999938964844,,30757400,114454700
2025-05-05,,,434.65618896484375,280.260009765625,,437.97461808249534,284.8500061035156,,430.6102521137275,274.3999938964844,,431.367624097433,284.57000732421875,,20136100,94618900
2025-05-06,,,431.8061218261719,275.3500061035156,,436.2107948487266,277.7300109863281,,429.6735648726689,271.3500061035156,,430.6999888667604,273.1099853515625,,15104200,76715800
2025-05-07,,,431.8459777832031,276.2200012207031,,436.5994115910065,277.9200134277344,,429.6137314736212,271.0,,432.3342674079582,276.8800048828125,,23295300,71592600
2025-05-08,,,436.6492614746094,284.82000732421875,,442.1301726837614,289.79998779296875,,434.147963172883,279.4100036621094,,436.41007376009867,279.6300048828125,,23491300,97539400
2025-05-09,,,437.20733642578125,298.260009765625,,439.2103397565405,307.0400085449219,,434.3672216715751,290.0,,438.47291776294395,290.2099914550781,,15324200,132387800
2025-05-12,,,447.70074462890625,318.3800048828125,,447.8103482497994,322.2099914550781,,438.2536363054134,311.5,,444.3922601902366,321.989990234375,,22821900,112826700
2025-05-13,,,447.5812072753906,334.07000732421875,,449.1058959658508,337.5899963378906,,443.8142971336702,316.79998779296875,,446.22591154405814,320.0,,23618800,136992600
2025-05-14,,,451.36798095703125,347.67999267578125,,452.32464056421765,350.0,,446.5846525094385,337.0,,446.5846525094385,342.5,,19902800,136997300
2025-05-15,,,452.3863220214844,342.82000732421875,,455.44129747226026,346.1400146484375,,449.6907411096269,334.7200012207031,,450.0301794411029,340.3399963378906,,21992300,97882600
2025-05-16,,,453.5244445800781,349.9800109863281,,453.6142932166669,351.6199951171875,,447.99355872232604,342.3299865722656,,451.30808680840903,346.239990234375,,23849800,95895700
2025-05-19,,,458.11688232421875,342.0899963378906,,458.83570185482216,343.0,,450.0601197660991,333.3699951171875,,450.14000552921704,336.29998779296875,,21336500,88869900
2025-05-20,,,457.4180603027344,343.82000732421875,,457.58776423526933,354.989990234375,,453.57437286704067,341.6300048828125,,454.8422775622727,347.8699951171875,,15441800,131715500
2025-05-21,,,451.8272399902344,334.6199951171875,,457.02868069868646,347.3500061035156,,451.06847756848606,332.20001220703125,,453.8239575485261,344.42999267578125,,19216900,102354800
2025-05-22,,,454.11346435546875,341.0400085449219,,459.49463285512667,347.2699890136719,,453.1550484484722,331.3900146484375,,454.2033434579146,331.8999938964844,,18025600,97113400
2025-05-23,,,449.441162109375,339.3399963378906,,452.94541128469075,343.17999267578125,,448.17325738802526,333.2099914550781,,449.24150862772166,337.9200134277344,,16883500,84654800
2025-05-27,,,459.93389892578125,362.8900146484375,,460.19348195260824,363.7900085449219,,455.3713920868909,347.32000732421875,,455.7308170830738,347.3500061035156,,20974300,120146400
2025-05-28,,,456.609375,356.8999938964844,,461.7609101640183,365.0,,456.1800880198718,355.9100036621094,,460.4630558858422,364.8399963378906,,17086300,91404300
2025-05-29,,,457.9272155761719,358.42999267578125,,460.9622349154345,367.7099914550781,,454.56275123248776,356.0,,460.79250051058557,365.2900085449219,,13974800,88087800
2025-05-30,,,459.60443115234375,346.4599914550781,,460.9222720478794,363.67999267578125,,454.79236501090486,345.2900085449219,,458.96549737927586,355.5199890136719,,34770500,123474900
2025-06-02,,,461.2118225097656,342.69000244140625,,461.35157690062545,348.0199890136719,,456.1401731404802,333.3299865722656,,456.3897628439735,343.5,,16626500,81873800
2025-06-03,,,462.2101745605469,344.2699890136719,,463.3782677615003,355.3999938964844,,460.1036216507913,343.0400085449219,,460.7126363614999,346.6000061035156,,15743800,99324500
2025-06-04,,,463.1086730957031,332.04998779296875,,464.9256933509807,345.6000061035156,,462.2600620562611,327.3299865722656,,463.2384646092932,345.1000061035156,,14162700,98912100
2025-06-05,,,466.91241455078125,284.70001220703125,,468.8791825139859,324.54998779296875,,463.26841119380083,273.2099914550781,,464.1968775224098,322.489990234375,,20131700,287499800
2025-06-06,,,469.6080017089844,295.1400146484375,,472.56313512848675,305.5,,468.0106215882427,291.1400146484375,,469.31846913564885,298.8299865722656,,15285600,164747700
2025-06-09,,,471.97412109375,308.5799865722656,,472.6529977632414,309.8299865722656,,467.8508943889836,281.8500061035156,,468.92913895110996,285.9599914550781,,16469900,140908900
2025-06-10,,,470.1471252441406,326.0899963378906,,472.02401413852874,327.8299865722656,,466.19360257943936,310.6700134277344,,470.4166711436691,314.94000244140625,,15375900,151256500
2025-06-11,,,471.8443298339844,326.42999267578125,,474.68965849935887,335.5,,468.88919632531986,322.5,,469.24859086789724,334.3999938964844,,16399200,122611400
2025-06-12,,,478.0840759277344,319.1099853515625,,479.6315503555016,332.55999755859375,,472.7428502291372,316.8599853515625,,474.2403884361742,323.0799865722656,,18950600,105127500
2025-06-13,,,474.18048095703125,325.30999755859375,,478.3935562569989,332.989990234375,,471.98410990605987,313.29998779296875,,475.62811338522215,313.9700012207031,,16814500,128964300
2025-06-16,,,478.3536376953125,329.1300048828125,,479.90108160832807,332.04998779296875,,474.2204177457221,326.4100036621094,,474.4300645574067,331.2900085449219,,15626100,83925900
2025-06-17,,,477.25543212890625,316.3500061035156,,477.9542649832925,327.260009765625,,473.30190948641297,314.739990234375,,474.6197503672441,326.0899963378906,,15414100,88282700
2025-06-18,,,479.4518127441406,322.04998779296875,,480.2105751696819,329.32000732421875,,473.68130019053103,315.45001220703125,,477.21549881727225,317.30999755859375,,17526500,95137700
2025-06-20,,,476.6164855957031,322.1600036621094,,482.666537493529,332.3599853515625,,476.0873566497709,317.7799987792969,,481.4385756672578,327.95001220703125,,37576200,108688000
2025-06-23,,,485.2023620605469,348.67999267578125,,486.94948990747275,357.5400085449219,,471.7345120072702,327.4800109863281,,477.425138713905,327.5400085449219,,24864000,190716800
2025-06-24,,,489.30560302734375,340.4700012207031,,491.0427680081874,356.260009765625,,486.0010379300524,340.44000244140625,,488.1475336634371,356.1700134277344,,22305600,114736200
2025-06-25,,,491.4620666503906,327.54998779296875,,493.7483167920849,343.0,,488.58681895090325,320.3999938964844,,491.2324636297239,342.70001220703125,,17495100,119845100
2025-06-26,,,496.6335754394531,325.7799987792969,,497.2226034494893,331.04998779296875,,492.0011761864687,323.6099853515625,,492.1709105807123,324.6099853515625,,21578900,80440900
2025-06-27,,,495.1260681152344,323.6300048828125,,498.4805390751374,329.3399963378906,,492.22084033701867,317.5,,496.73341116664807,324.510009765625,,34539200,89067000
2025-06-30,,,496.5936584472656,317.6600036621094,,499.9381665482639,325.5799865722656,,494.51705506439515,316.6000061035156,,496.22427056302723,319.8999938964844,,28369000,76695100
2025-07-01,,,491.242431640625,300.7099914550781,,497.2325843953567,305.8900146484375,,490.1742108879921,293.2099914550781,,495.655190908974,298.4599914550781,,19945400,145085700
2025-07-02,,,490.2840270996094,315.6499938964844,,492.69007550131784,316.8299865722656,,487.8979653734086,303.82000732421875,,489.1858263089447,312.6300048828125,,16319600,119483700
2025-07-03,,,498.02130126953125,315.3500061035156,,499.3091926553608,318.45001220703125,,492.6301698307581,312.760009765625,,492.99955771280014,317.989990234375,,13984800,58042300
2025-07-07,,,496.90313720703125,293.94000244140625,,497.9314455400232,296.1499938964844,,494.41723357438383,288.7699890136719,,496.56369887519327,291.3699951171875,,13981600,131177900
2025-07-08,,,495.804931640625,297.80999755859375,,497.3823555722493,304.04998779296875,,493.2990413573122,294.3500061035156,,496.42390920841734,297.0,,11846600,103246700
2025-07-09,,,502.68365478515625,295.8800048828125,,505.94827712953634,300.1499938964844,,498.919822567675,293.54998779296875,,499.47890106455674,297.54998779296875,,18659500,75586800
2025-07-10,,,500.656982421875,309.8699951171875,,503.6121159415126,310.4800109863281,,496.93309312638246,300.0,,502.22438258392543,300.04998779296875,,16492100,104365300
2025-07-11,,,502.49395751953125,313.510009765625,,504.20114253320645,314.0899963378906,,496.9829974553982,305.6499938964844,,497.6519112557523,307.8900146484375,,16459500,79236400
2025-07-14,,,502.1944274902344,316.8999938964844,,503.14288052756655,322.6000061035156,,500.20770324807717,312.6700134277344,,500.6968893054946,317.7300109863281,,12058800,78043400
2025-07-15,,,504.9898376464844,310.7799987792969,,507.465747883617,321.20001220703125,,501.9648118083004,310.5,,502.19441482497484,319.67999267578125,,14927200,77556300
2025-07-16,,,504.7901611328125,321.6700134277344,,505.88836188358,323.5,,501.06630238508603,312.6199951171875,,504.35088083250554,312.79998779296875,,15154400,97284800
2025-07-17,,,510.8601989746094,319.4100036621094,,512.5274410723513,324.3399963378906,,504.7901605415637,317.05999755859375,,504.85005963085433,323.1499938964844,,17503100,73922900
2025-07-18,,,509.212890625,329.6499938964844,,513.7953843002441,330.8999938964844,,506.59719545986655,321.4200134277344,,513.6356127696338,321.6600036621094,,21209700,94255000
2025-07-21,,,509.2228698730469,328.489990234375,,511.24956741731427,338.0,,504.7202620876888,326.8800048828125,,505.8783619126309,334.3999938964844,,14066800,75768800
2025-07-22,,,504.44073486328125,332.1099853515625,,510.3610256433726,335.4100036621094,,504.44073486328125,321.54998779296875,,510.13139215337156,329.739990234375,,13868600,77370400
2025-07-23,,,505.0397644042969,332.55999755859375,,505.95826791167354,336.20001220703125,,499.87826643817476,328.6700134277344,,505.9183250285286,330.8999938964844,,16396600,92553800
2025-07-24,,,510.0415344238281,305.29998779296875,,512.826933461713,310.1499938964844,,506.4673929575042,300.4100036621094,,507.93498157135946,310.0,,16107000,156966000
2025-07-25,,,512.866943359375,316.05999755859375,,517.4393829887753,323.6300048828125,,509.52240467312413,308.010009765625,,511.6289272082179,308.739990234375,,19125700,148227000
2025-07-28,,,511.65887451171875,325.5899963378906,,514.1547714605564,330.489990234375,,509.2827757416266,315.69000244140625,,513.2362984451797,318.45001220703125,,14308000,112673800
2025-07-29,,,511.728759765625,321.20001220703125,,516.7704593446111,326.25,,510.7204076628311,318.25,,514.6839236482208,325.54998779296875,,16469200,87358900
2025-07-30,,,512.3976440429688,319.0400085449219,,515.1032182392812,324.45001220703125,,508.6038929137552,311.6199951171875,,514.3244691518986,322.17999267578125,,26380400,83931900
2025-07-31,,,532.6243896484375,308.2699890136719,,554.5383762548963,321.3699951171875,,531.0270400328567,306.1000061035156,,554.3187056451394,319.6099853515625,,51617300,85270900
2025-08-01,,,523.2498168945312,302.6300048828125,,534.9206337229102,309.30999755859375,,520.0051507892547,297.82000732421875,,534.1219588686084,306.2099914550781,,28977600,89121400
2025-08-04,,,534.7609252929688,309.260009765625,,537.3666271513684,312.1199951171875,,527.2632409127965,303.0,,527.4030257699867,309.0799865722656,,25349000,78683900
2025-08-05,,,526.8838500976562,308.7200012207031,,536.4181643311854,312.45001220703125,,526.374677366439,305.5,,536.2983661514853,308.95001220703125,,19171600,57961300
2025-08-06,,,524.0784912109375,319.9100036621094,,530.8274067099719,320.4700012207031,,523.1700114791388,306.92999267578125,,530.0287318260303,307.8900146484375,,21355700,78523600
2025-08-07,,,519.9852294921875,322.2699890136719,,527.2233308658066,322.3999938964844,,516.7005900083886,316.1600036621094,,525.9354090023164,319.7900085449219,,16079100,66658700
2025-08-08,,,521.1832275390625,329.6499938964844,,523.7989228282858,335.1499938964844,,518.5575389118288,320.9800109863281,,521.7423060527517,321.42999267578125,,15531000,91200300
2025-08-11,,,520.9136962890625,339.0299987792969,,526.7241518809952,346.6400146484375,,518.8670119786243,334.1499938964844,,521.4427947726738,335.0,,20194400,105320200
2025-08-12,,,528.3713989257812,340.8399963378906,,530.1085334795151,345.260009765625,,521.8421543429575,332.94000244140625,,522.8904188907295,345.0,,18667000,80522100
2025-08-13,,,519.7256469726562,339.3800048828125,,531.825750889051,348.9800109863281,,518.5176108745642,338.20001220703125,,531.236692379076,341.5,,19619200,67838900
2025-08-14,,,521.6224975585938,335.5799865722656,,525.0868343553949,340.4700012207031,,519.2863720398742,330.3999938964844,,521.7023833261101,335.760009765625,,20269100,75000700
2025-08-15,,,519.3162841796875,330.55999755859375,,525.2365445998882,339.29998779296875,,518.2281072023833,327.0199890136719,,521.9120536418995,337.6600036621094,,25213300,74319800
2025-08-18,,,516.2512817382812,335.1600036621094,,521.9619254356152,336.2699890136719,,513.176380682391,329.5899963378906,,520.7339636806648,329.6199951171875,,23760600,56956600
2025-08-19,,,508.933349609375,329.30999755859375,,514.314487646487,340.54998779296875,,507.7153506663982,327.8500061035156,,514.1547770514178,335.7900085449219,,21481000,75956000
2025-08-20,,,504.8900146484375,323.8999938964844,,510.161347905157,331.3699951171875,,503.6121166003689,314.6000061035156,,509.0331975839143,329.2200012207031,,27723000,77481800
2025-08-21,,,504.239990234375,320.1099853515625,,507.6300048828125,324.8999938964844,,502.7200012207031,318.67999267578125,,503.69000244140625,322.0799865722656,,18443300,55744400
2025-08-22,,,507.2300109863281,340.010009765625,,510.7300109863281,340.25,,502.4100036621094,319.69000244140625,,504.25,321.6600036621094,,24324200,94016300
2025-08-25,,,504.260009765625,346.6000061035156,,508.19000244140625,349.5299987792969,,504.1199951171875,335.0299987792969,,506.6300048828125,338.8999938964844,,21638600,86670000
2025-08-26,,,502.0400085449219,351.6700134277344,,504.9800109863281,351.8999938964844,,498.510009765625,343.7200012207031,,504.3599853515625,344.92999267578125,,30835700,76651600
2025-08-27,,,506.739990234375,349.6000061035156,,507.2900085449219,355.3900146484375,,499.8999938964844,349.1600036621094,,502.0,351.94000244140625,,17277900,65519000
2025-08-28,,,509.6400146484375,345.9800109863281,,511.0899963378906,353.54998779296875,,505.5,340.260009765625,,507.0899963378906,350.9100036621094,,18015600,67903200
2025-08-29,,,506.69000244140625,333.8699951171875,,509.6000061035156,348.75,,504.489990234375,331.70001220703125,,508.6600036621094,347.2300109863281,,20961600,81145700
2025-09-02,,,505.1199951171875,329.3599853515625,,506.0,333.3299865722656,,496.80999755859375,325.6000061035156,,500.4700012207031,328.2300109863281,,18128000,58392000
2025-09-03,,,505.3500061035156,334.0899963378906,,507.7900085449219,343.3299865722656,,502.32000732421875,328.510009765625,,503.7900085449219,335.20001220703125,,16345100,88733300
2025-09-04,,,507.9700012207031,338.5299987792969,,508.1499938964844,338.8900146484375,,503.1499938964844,331.4800109863281,,504.29998779296875,336.1499938964844,,15509500,60711000
2025-09-05,,,495.0,350.8399963378906,,511.9700012207031,355.8699951171875,,492.3699951171875,344.67999267578125,,509.07000732421875,348.0,,31994800,108989800
2025-09-08,,,498.20001220703125,346.3999938964844,,501.20001220703125,358.44000244140625,,495.0299987792969,344.8399963378906,,498.1099853515625,354.6400146484375,,16771000,75208300
2025-09-09,,,498.4100036621094,346.9700012207031,,502.25,350.7699890136719,,497.70001220703125,343.82000732421875,,501.42999267578125,348.44000244140625,,14410500,53816000
2025-09-10,,,500.3699951171875,347.7900085449219,,503.2300109863281,356.3299865722656,,496.7200012207031,346.07000732421875,,502.9800109863281,350.54998779296875,,21611800,72121700
2025-09-11,,,501.010009765625,368.80999755859375,,503.1700134277344,368.989990234375,,497.8800048828125,347.6000061035156,,502.25,350.1700134277344,,18881600,103756000
2025-09-12,,,509.8999938964844,395.94000244140625,,512.5499877929688,396.69000244140625,,503.8500061035156,370.239990234375,,506.6499938964844,370.94000244140625,,23624900,168156400
2025-09-15,,,515.3599853515625,410.0400085449219,,515.469970703125,425.70001220703125,,507.0,402.42999267578125,,508.7900085449219,423.1300048828125,,17143800,163823700
2025-09-16,,,509.0400085449219,421.6199951171875,,517.22998046875,423.25,,508.6000061035156,411.42999267578125,,516.8800048828125,414.5,,19711900,104285700
2025-09-17,,,510.0199890136719,425.8599853515625,,511.2900085449219,428.30999755859375,,505.92999267578125,409.6700134277344,,510.6199951171875,415.75,,15816600,106133500
2025-09-18,,,508.45001220703125,416.8500061035156,,513.0700073242188,432.2200012207031,,507.6600036621094,416.55999755859375,,511.489990234375,428.8699951171875,,18913700,90454500
2025-09-19,,,517.9299926757812,426.07000732421875,,519.2999877929688,429.4700012207031,,510.30999755859375,421.7200012207031,,510.55999755859375,421.82000732421875,,52474100,93131000
2025-09-22,,,514.4500122070312,434.2099914550781,,517.739990234375,444.9800109863281,,512.5399780273438,429.1300048828125,,515.5900268554688,431.1099853515625,,20009300,97108800
